country,ccode,region,ageBucket,arrival,familyStatus,gender,gpi,hdi,count
Uzbekistan,uzb,Central Asia,30-49,11-2016,S,F,2.216,0.703,2
Uzbekistan,uzb,Central Asia,30-49,7-2018,F,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,7-2018,F,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,6-2017,F,M,2.132,0.71,2
Uzbekistan,uzb,Central Asia,30-49,6-2017,S,F,2.132,0.71,3
Uzbekistan,uzb,Central Asia,30-49,12-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,12-2015,F,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,10-2018,F,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,10-2018,S,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,11-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,9-2016,S,M,2.216,0.703,2
Uzbekistan,uzb,Central Asia,30-49,6-2016,S,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,1-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,1-2015,F,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,1-2015,S,M,2.187,0.698,2
Uzbekistan,uzb,Central Asia,30-49,4-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,4-2017,F,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,4-2017,S,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,6-2018,S,M,2.144,0.71,2
Uzbekistan,uzb,Central Asia,30-49,6-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,2-2018,S,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,2-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,7-2016,S,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,7-2016,S,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,8-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,8-2015,F,F,2.187,0.698,2
Uzbekistan,uzb,Central Asia,30-49,8-2015,S,M,2.187,0.698,3
Uzbekistan,uzb,Central Asia,30-49,8-2018,F,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,8-2018,F,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,11-2017,F,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,7-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,7-2015,F,F,2.187,0.698,2
Uzbekistan,uzb,Central Asia,30-49,7-2015,S,M,2.187,0.698,2
Uzbekistan,uzb,Central Asia,30-49,7-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,2-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,2-2015,F,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,9-2018,S,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,9-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,12-2016,S,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,5-2015,F,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,5-2015,S,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,2-2016,S,M,2.216,0.703,3
Uzbekistan,uzb,Central Asia,30-49,10-2016,S,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,7-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,7-2017,F,F,2.132,0.71,2
Uzbekistan,uzb,Central Asia,30-49,4-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,3-2016,F,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,3-2016,F,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,3-2016,S,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,8-2017,S,M,2.132,0.71,2
Uzbekistan,uzb,Central Asia,30-49,5-2018,F,M,2.144,0.71,2
Uzbekistan,uzb,Central Asia,30-49,5-2018,F,F,2.144,0.71,2
Uzbekistan,uzb,Central Asia,30-49,12-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,10-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,10-2017,F,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,10-2017,S,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,10-2017,S,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,9-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,12-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,12-2017,F,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,30-49,6-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,6-2015,S,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,30-49,6-2015,S,F,2.187,0.698,4
Uzbekistan,uzb,Central Asia,30-49,1-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,30-49,8-2016,F,F,2.216,0.703,2
Uzbekistan,uzb,Central Asia,30-49,8-2016,S,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,30-49,5-2017,F,F,2.132,0.71,2
Uzbekistan,uzb,Central Asia,30-49,5-2017,S,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,10-2015,F,M,2.187,0.698,2
Uzbekistan,uzb,Central Asia,9-17,10-2015,S,M,2.187,0.698,3
Uzbekistan,uzb,Central Asia,9-17,10-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,6-2016,S,F,2.216,0.703,2
Uzbekistan,uzb,Central Asia,9-17,5-2016,S,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,9-17,7-2018,F,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,9-17,7-2018,F,F,2.144,0.71,4
Uzbekistan,uzb,Central Asia,9-17,7-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,7-2017,S,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,4-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,4-2016,F,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,9-17,11-2015,F,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,1-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,1-2015,S,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,4-2017,S,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,1-2016,F,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,9-17,8-2015,F,F,2.187,0.698,3
Uzbekistan,uzb,Central Asia,9-17,8-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,8-2018,S,M,2.144,0.71,1
Uzbekistan,uzb,Central Asia,9-17,3-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,3-2017,F,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,2-2015,F,M,2.187,0.698,4
Uzbekistan,uzb,Central Asia,9-17,2-2015,F,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,2-2015,S,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,5-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,5-2015,F,F,2.187,0.698,2
Uzbekistan,uzb,Central Asia,9-17,5-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,2-2016,S,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,9-17,10-2016,S,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,9-17,1-2017,S,M,2.132,0.71,3
Uzbekistan,uzb,Central Asia,9-17,8-2016,S,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,9-17,12-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,8-2017,S,M,2.132,0.71,2
Uzbekistan,uzb,Central Asia,9-17,8-2017,S,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,5-2018,F,M,2.144,0.71,2
Uzbekistan,uzb,Central Asia,9-17,5-2018,F,F,2.144,0.71,2
Uzbekistan,uzb,Central Asia,9-17,5-2017,S,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,10-2017,S,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,10-2017,S,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,9-17,9-2015,F,M,2.187,0.698,3
Uzbekistan,uzb,Central Asia,9-17,9-2015,S,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,9-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,12-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,9-17,6-2015,F,F,2.187,0.698,2
Uzbekistan,uzb,Central Asia,9-17,6-2015,S,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,9-17,6-2017,F,M,2.132,0.71,2
Uzbekistan,uzb,Central Asia,9-17,6-2017,F,F,2.132,0.71,2
Uzbekistan,uzb,Central Asia,9-17,6-2017,S,M,2.132,0.71,2
Uzbekistan,uzb,Central Asia,9-17,7-2016,S,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,9-17,11-2017,F,M,2.132,0.71,3
Uzbekistan,uzb,Central Asia,9-17,11-2017,F,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,70+,8-2016,F,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,70+,5-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,70+,5-2017,F,F,2.132,0.71,1
Uzbekistan,uzb,Central Asia,50-69,10-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,50-69,10-2015,F,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,50-69,4-2016,F,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,50-69,4-2016,F,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,50-69,7-2016,F,M,2.216,0.703,1
Uzbekistan,uzb,Central Asia,50-69,7-2016,F,F,2.216,0.703,1
Uzbekistan,uzb,Central Asia,50-69,12-2018,S,F,2.144,0.71,1
Uzbekistan,uzb,Central Asia,50-69,6-2015,S,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,50-69,6-2015,S,F,2.187,0.698,1
Uzbekistan,uzb,Central Asia,50-69,12-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,50-69,8-2015,F,M,2.187,0.698,1
Uzbekistan,uzb,Central Asia,50-69,3-2017,F,M,2.132,0.71,1
Uzbekistan,uzb,Central Asia,50-69,3-2017,F,F,2.132,0.71,1
Iraq,irq,Western Asia,18-29,5-2016,F,M,3.57,0.672,3
Iraq,irq,Western Asia,18-29,5-2016,F,F,3.57,0.672,2
Iraq,irq,Western Asia,18-29,5-2016,S,M,3.57,0.672,20
Iraq,irq,Western Asia,18-29,5-2016,S,F,3.57,0.672,17
Iraq,irq,Western Asia,18-29,4-2015,F,M,3.444,0.668,4
Iraq,irq,Western Asia,18-29,4-2015,F,F,3.444,0.668,2
Iraq,irq,Western Asia,18-29,4-2015,S,M,3.444,0.668,11
Iraq,irq,Western Asia,18-29,4-2015,S,F,3.444,0.668,12
Iraq,irq,Western Asia,18-29,12-2015,F,M,3.444,0.668,3
Iraq,irq,Western Asia,18-29,12-2015,F,F,3.444,0.668,2
Iraq,irq,Western Asia,18-29,12-2015,S,M,3.444,0.668,11
Iraq,irq,Western Asia,18-29,12-2015,S,F,3.444,0.668,7
Iraq,irq,Western Asia,18-29,10-2018,F,M,3.425,0.685,2
Iraq,irq,Western Asia,18-29,10-2018,F,F,3.425,0.685,6
Iraq,irq,Western Asia,18-29,10-2018,S,M,3.425,0.685,17
Iraq,irq,Western Asia,18-29,10-2018,S,F,3.425,0.685,9
Iraq,irq,Western Asia,18-29,8-2018,F,M,3.425,0.685,5
Iraq,irq,Western Asia,18-29,8-2018,F,F,3.425,0.685,4
Iraq,irq,Western Asia,18-29,8-2018,S,M,3.425,0.685,21
Iraq,irq,Western Asia,18-29,8-2018,S,F,3.425,0.685,14
Iraq,irq,Western Asia,18-29,3-2015,F,M,3.444,0.668,1
Iraq,irq,Western Asia,18-29,3-2015,F,F,3.444,0.668,3
Iraq,irq,Western Asia,18-29,3-2015,S,M,3.444,0.668,11
Iraq,irq,Western Asia,18-29,3-2015,S,F,3.444,0.668,5
Iraq,irq,Western Asia,18-29,9-2016,F,M,3.57,0.672,8
Iraq,irq,Western Asia,18-29,9-2016,F,F,3.57,0.672,6
Iraq,irq,Western Asia,18-29,9-2016,S,M,3.57,0.672,27
Iraq,irq,Western Asia,18-29,9-2016,S,F,3.57,0.672,15
Iraq,irq,Western Asia,18-29,7-2016,F,M,3.57,0.672,6
Iraq,irq,Western Asia,18-29,7-2016,F,F,3.57,0.672,8
Iraq,irq,Western Asia,18-29,7-2016,S,M,3.57,0.672,19
Iraq,irq,Western Asia,18-29,7-2016,S,F,3.57,0.672,13
Iraq,irq,Western Asia,18-29,4-2017,F,M,3.556,0.685,5
Iraq,irq,Western Asia,18-29,4-2017,F,F,3.556,0.685,1
Iraq,irq,Western Asia,18-29,4-2017,S,M,3.556,0.685,18
Iraq,irq,Western Asia,18-29,4-2017,S,F,3.556,0.685,8
Iraq,irq,Western Asia,18-29,8-2015,F,M,3.444,0.668,5
Iraq,irq,Western Asia,18-29,8-2015,F,F,3.444,0.668,6
Iraq,irq,Western Asia,18-29,8-2015,S,M,3.444,0.668,20
Iraq,irq,Western Asia,18-29,8-2015,S,F,3.444,0.668,10
Iraq,irq,Western Asia,18-29,9-2018,F,M,3.425,0.685,5
Iraq,irq,Western Asia,18-29,9-2018,F,F,3.425,0.685,4
Iraq,irq,Western Asia,18-29,9-2018,S,M,3.425,0.685,18
Iraq,irq,Western Asia,18-29,9-2018,S,F,3.425,0.685,16
Iraq,irq,Western Asia,18-29,5-2018,F,M,3.425,0.685,8
Iraq,irq,Western Asia,18-29,5-2018,F,F,3.425,0.685,6
Iraq,irq,Western Asia,18-29,5-2018,S,M,3.425,0.685,8
Iraq,irq,Western Asia,18-29,5-2018,S,F,3.425,0.685,10
Iraq,irq,Western Asia,18-29,2-2016,F,M,3.57,0.672,4
Iraq,irq,Western Asia,18-29,2-2016,F,F,3.57,0.672,2
Iraq,irq,Western Asia,18-29,2-2016,S,M,3.57,0.672,16
Iraq,irq,Western Asia,18-29,2-2016,S,F,3.57,0.672,4
Iraq,irq,Western Asia,18-29,1-2017,F,M,3.556,0.685,2
Iraq,irq,Western Asia,18-29,1-2017,F,F,3.556,0.685,1
Iraq,irq,Western Asia,18-29,1-2017,S,M,3.556,0.685,12
Iraq,irq,Western Asia,18-29,1-2017,S,F,3.556,0.685,5
Iraq,irq,Western Asia,18-29,9-2017,F,M,3.556,0.685,5
Iraq,irq,Western Asia,18-29,9-2017,F,F,3.556,0.685,3
Iraq,irq,Western Asia,18-29,9-2017,S,M,3.556,0.685,20
Iraq,irq,Western Asia,18-29,9-2017,S,F,3.556,0.685,9
Iraq,irq,Western Asia,18-29,3-2018,F,M,3.425,0.685,2
Iraq,irq,Western Asia,18-29,3-2018,F,F,3.425,0.685,3
Iraq,irq,Western Asia,18-29,3-2018,S,M,3.425,0.685,10
Iraq,irq,Western Asia,18-29,3-2018,S,F,3.425,0.685,6
Iraq,irq,Western Asia,18-29,8-2017,F,M,3.556,0.685,3
Iraq,irq,Western Asia,18-29,8-2017,F,F,3.556,0.685,1
Iraq,irq,Western Asia,18-29,8-2017,S,M,3.556,0.685,24
Iraq,irq,Western Asia,18-29,8-2017,S,F,3.556,0.685,16
Iraq,irq,Western Asia,18-29,10-2017,F,M,3.556,0.685,3
Iraq,irq,Western Asia,18-29,10-2017,F,F,3.556,0.685,2
Iraq,irq,Western Asia,18-29,10-2017,S,M,3.556,0.685,21
Iraq,irq,Western Asia,18-29,10-2017,S,F,3.556,0.685,6
Iraq,irq,Western Asia,18-29,12-2018,F,M,3.425,0.685,2
Iraq,irq,Western Asia,18-29,12-2018,F,F,3.425,0.685,2
Iraq,irq,Western Asia,18-29,12-2018,S,M,3.425,0.685,7
Iraq,irq,Western Asia,18-29,12-2018,S,F,3.425,0.685,3
Iraq,irq,Western Asia,18-29,11-2017,F,M,3.556,0.685,4
Iraq,irq,Western Asia,18-29,11-2017,F,F,3.556,0.685,5
Iraq,irq,Western Asia,18-29,11-2017,S,M,3.556,0.685,13
Iraq,irq,Western Asia,18-29,11-2017,S,F,3.556,0.685,6
Iraq,irq,Western Asia,18-29,6-2017,F,M,3.556,0.685,3
Iraq,irq,Western Asia,18-29,6-2017,F,F,3.556,0.685,7
Iraq,irq,Western Asia,18-29,6-2017,S,M,3.556,0.685,18
Iraq,irq,Western Asia,18-29,6-2017,S,F,3.556,0.685,13
Iraq,irq,Western Asia,18-29,5-2017,F,M,3.556,0.685,5
Iraq,irq,Western Asia,18-29,5-2017,F,F,3.556,0.685,4
Iraq,irq,Western Asia,18-29,5-2017,S,M,3.556,0.685,33
Iraq,irq,Western Asia,18-29,5-2017,S,F,3.556,0.685,8
Iraq,irq,Western Asia,18-29,10-2015,F,M,3.444,0.668,2
Iraq,irq,Western Asia,18-29,10-2015,F,F,3.444,0.668,1
Iraq,irq,Western Asia,18-29,10-2015,S,M,3.444,0.668,14
Iraq,irq,Western Asia,18-29,10-2015,S,F,3.444,0.668,5
Iraq,irq,Western Asia,18-29,6-2016,F,M,3.57,0.672,7
Iraq,irq,Western Asia,18-29,6-2016,F,F,3.57,0.672,7
Iraq,irq,Western Asia,18-29,6-2016,S,M,3.57,0.672,25
Iraq,irq,Western Asia,18-29,6-2016,S,F,3.57,0.672,14
Iraq,irq,Western Asia,18-29,7-2018,F,M,3.425,0.685,3
Iraq,irq,Western Asia,18-29,7-2018,F,F,3.425,0.685,2
Iraq,irq,Western Asia,18-29,7-2018,S,M,3.425,0.685,26
Iraq,irq,Western Asia,18-29,7-2018,S,F,3.425,0.685,13
Iraq,irq,Western Asia,18-29,2-2018,F,F,3.425,0.685,1
Iraq,irq,Western Asia,18-29,2-2018,S,M,3.425,0.685,8
Iraq,irq,Western Asia,18-29,2-2018,S,F,3.425,0.685,6
Iraq,irq,Western Asia,18-29,4-2016,F,M,3.57,0.672,3
Iraq,irq,Western Asia,18-29,4-2016,F,F,3.57,0.672,5
Iraq,irq,Western Asia,18-29,4-2016,S,M,3.57,0.672,21
Iraq,irq,Western Asia,18-29,4-2016,S,F,3.57,0.672,8
Iraq,irq,Western Asia,18-29,11-2015,F,M,3.444,0.668,3
Iraq,irq,Western Asia,18-29,11-2015,F,F,3.444,0.668,4
Iraq,irq,Western Asia,18-29,11-2015,S,M,3.444,0.668,12
Iraq,irq,Western Asia,18-29,11-2015,S,F,3.444,0.668,6
Iraq,irq,Western Asia,18-29,2-2017,F,M,3.556,0.685,1
Iraq,irq,Western Asia,18-29,2-2017,F,F,3.556,0.685,2
Iraq,irq,Western Asia,18-29,2-2017,S,M,3.556,0.685,14
Iraq,irq,Western Asia,18-29,2-2017,S,F,3.556,0.685,5
Iraq,irq,Western Asia,18-29,6-2018,F,M,3.425,0.685,6
Iraq,irq,Western Asia,18-29,6-2018,F,F,3.425,0.685,1
Iraq,irq,Western Asia,18-29,6-2018,S,M,3.425,0.685,18
Iraq,irq,Western Asia,18-29,6-2018,S,F,3.425,0.685,12
Iraq,irq,Western Asia,18-29,12-2017,F,M,3.556,0.685,4
Iraq,irq,Western Asia,18-29,12-2017,F,F,3.556,0.685,3
Iraq,irq,Western Asia,18-29,12-2017,S,M,3.556,0.685,8
Iraq,irq,Western Asia,18-29,12-2017,S,F,3.556,0.685,9
Iraq,irq,Western Asia,18-29,1-2016,F,M,3.57,0.672,4
Iraq,irq,Western Asia,18-29,1-2016,F,F,3.57,0.672,3
Iraq,irq,Western Asia,18-29,1-2016,S,M,3.57,0.672,13
Iraq,irq,Western Asia,18-29,1-2016,S,F,3.57,0.672,3
Iraq,irq,Western Asia,18-29,11-2018,F,M,3.425,0.685,1
Iraq,irq,Western Asia,18-29,11-2018,F,F,3.425,0.685,1
Iraq,irq,Western Asia,18-29,11-2018,S,M,3.425,0.685,15
Iraq,irq,Western Asia,18-29,11-2018,S,F,3.425,0.685,6
Iraq,irq,Western Asia,18-29,6-2015,F,M,3.444,0.668,5
Iraq,irq,Western Asia,18-29,6-2015,F,F,3.444,0.668,6
Iraq,irq,Western Asia,18-29,6-2015,S,M,3.444,0.668,8
Iraq,irq,Western Asia,18-29,6-2015,S,F,3.444,0.668,9
Iraq,irq,Western Asia,18-29,1-2018,F,M,3.425,0.685,1
Iraq,irq,Western Asia,18-29,1-2018,F,F,3.425,0.685,1
Iraq,irq,Western Asia,18-29,1-2018,S,M,3.425,0.685,13
Iraq,irq,Western Asia,18-29,1-2018,S,F,3.425,0.685,14
Iraq,irq,Western Asia,18-29,2-2015,F,M,3.444,0.668,3
Iraq,irq,Western Asia,18-29,2-2015,F,F,3.444,0.668,2
Iraq,irq,Western Asia,18-29,2-2015,S,M,3.444,0.668,11
Iraq,irq,Western Asia,18-29,2-2015,S,F,3.444,0.668,9
Iraq,irq,Western Asia,18-29,4-2018,F,M,3.425,0.685,2
Iraq,irq,Western Asia,18-29,4-2018,F,F,3.425,0.685,2
Iraq,irq,Western Asia,18-29,4-2018,S,M,3.425,0.685,10
Iraq,irq,Western Asia,18-29,4-2018,S,F,3.425,0.685,9
Iraq,irq,Western Asia,18-29,12-2016,F,M,3.57,0.672,5
Iraq,irq,Western Asia,18-29,12-2016,F,F,3.57,0.672,4
Iraq,irq,Western Asia,18-29,12-2016,S,M,3.57,0.672,11
Iraq,irq,Western Asia,18-29,12-2016,S,F,3.57,0.672,7
Iraq,irq,Western Asia,18-29,11-2016,F,M,3.57,0.672,5
Iraq,irq,Western Asia,18-29,11-2016,F,F,3.57,0.672,5
Iraq,irq,Western Asia,18-29,11-2016,S,M,3.57,0.672,15
Iraq,irq,Western Asia,18-29,11-2016,S,F,3.57,0.672,7
Iraq,irq,Western Asia,18-29,5-2015,F,M,3.444,0.668,4
Iraq,irq,Western Asia,18-29,5-2015,F,F,3.444,0.668,5
Iraq,irq,Western Asia,18-29,5-2015,S,M,3.444,0.668,20
Iraq,irq,Western Asia,18-29,5-2015,S,F,3.444,0.668,13
Iraq,irq,Western Asia,18-29,10-2016,F,M,3.57,0.672,4
Iraq,irq,Western Asia,18-29,10-2016,F,F,3.57,0.672,5
Iraq,irq,Western Asia,18-29,10-2016,S,M,3.57,0.672,18
Iraq,irq,Western Asia,18-29,10-2016,S,F,3.57,0.672,8
Iraq,irq,Western Asia,18-29,7-2017,F,M,3.556,0.685,7
Iraq,irq,Western Asia,18-29,7-2017,F,F,3.556,0.685,3
Iraq,irq,Western Asia,18-29,7-2017,S,M,3.556,0.685,28
Iraq,irq,Western Asia,18-29,7-2017,S,F,3.556,0.685,8
Iraq,irq,Western Asia,18-29,8-2016,F,M,3.57,0.672,8
Iraq,irq,Western Asia,18-29,8-2016,F,F,3.57,0.672,4
Iraq,irq,Western Asia,18-29,8-2016,S,M,3.57,0.672,25
Iraq,irq,Western Asia,18-29,8-2016,S,F,3.57,0.672,14
Iraq,irq,Western Asia,18-29,7-2015,F,M,3.444,0.668,5
Iraq,irq,Western Asia,18-29,7-2015,F,F,3.444,0.668,5
Iraq,irq,Western Asia,18-29,7-2015,S,M,3.444,0.668,22
Iraq,irq,Western Asia,18-29,7-2015,S,F,3.444,0.668,11
Iraq,irq,Western Asia,18-29,9-2015,F,M,3.444,0.668,11
Iraq,irq,Western Asia,18-29,9-2015,F,F,3.444,0.668,5
Iraq,irq,Western Asia,18-29,9-2015,S,M,3.444,0.668,13
Iraq,irq,Western Asia,18-29,9-2015,S,F,3.444,0.668,12
Iraq,irq,Western Asia,18-29,1-2015,F,M,3.444,0.668,3
Iraq,irq,Western Asia,18-29,1-2015,F,F,3.444,0.668,2
Iraq,irq,Western Asia,18-29,1-2015,S,M,3.444,0.668,8
Iraq,irq,Western Asia,18-29,1-2015,S,F,3.444,0.668,3
Iraq,irq,Western Asia,18-29,3-2017,F,M,3.556,0.685,3
Iraq,irq,Western Asia,18-29,3-2017,F,F,3.556,0.685,1
Iraq,irq,Western Asia,18-29,3-2017,S,M,3.556,0.685,18
Iraq,irq,Western Asia,18-29,3-2017,S,F,3.556,0.685,13
Iraq,irq,Western Asia,18-29,3-2016,F,M,3.57,0.672,2
Iraq,irq,Western Asia,18-29,3-2016,F,F,3.57,0.672,5
Iraq,irq,Western Asia,18-29,3-2016,S,M,3.57,0.672,10
Iraq,irq,Western Asia,18-29,3-2016,S,F,3.57,0.672,7
Iraq,irq,Western Asia,0-8,5-2016,F,M,3.57,0.672,6
Iraq,irq,Western Asia,0-8,5-2016,F,F,3.57,0.672,4
Iraq,irq,Western Asia,0-8,5-2016,S,M,3.57,0.672,4
Iraq,irq,Western Asia,0-8,5-2016,S,F,3.57,0.672,2
Iraq,irq,Western Asia,0-8,6-2017,F,M,3.556,0.685,13
Iraq,irq,Western Asia,0-8,6-2017,F,F,3.556,0.685,13
Iraq,irq,Western Asia,0-8,6-2017,S,M,3.556,0.685,3
Iraq,irq,Western Asia,0-8,6-2017,S,F,3.556,0.685,1
Iraq,irq,Western Asia,0-8,12-2015,F,M,3.444,0.668,9
Iraq,irq,Western Asia,0-8,12-2015,F,F,3.444,0.668,5
Iraq,irq,Western Asia,0-8,12-2015,S,M,3.444,0.668,2
Iraq,irq,Western Asia,0-8,12-2015,S,F,3.444,0.668,4
Iraq,irq,Western Asia,0-8,10-2018,F,M,3.425,0.685,8
Iraq,irq,Western Asia,0-8,10-2018,F,F,3.425,0.685,6
Iraq,irq,Western Asia,0-8,10-2018,S,M,3.425,0.685,3
Iraq,irq,Western Asia,0-8,10-2018,S,F,3.425,0.685,2
Iraq,irq,Western Asia,0-8,8-2018,F,M,3.425,0.685,10
Iraq,irq,Western Asia,0-8,8-2018,F,F,3.425,0.685,7
Iraq,irq,Western Asia,0-8,8-2018,S,M,3.425,0.685,2
Iraq,irq,Western Asia,0-8,8-2018,S,F,3.425,0.685,3
Iraq,irq,Western Asia,0-8,1-2016,F,M,3.57,0.672,5
Iraq,irq,Western Asia,0-8,1-2016,F,F,3.57,0.672,3
Iraq,irq,Western Asia,0-8,1-2016,S,M,3.57,0.672,2
Iraq,irq,Western Asia,0-8,1-2016,S,F,3.57,0.672,1
Iraq,irq,Western Asia,0-8,9-2016,F,M,3.57,0.672,16
Iraq,irq,Western Asia,0-8,9-2016,F,F,3.57,0.672,8
Iraq,irq,Western Asia,0-8,9-2016,S,M,3.57,0.672,3
Iraq,irq,Western Asia,0-8,9-2016,S,F,3.57,0.672,2
Iraq,irq,Western Asia,0-8,7-2016,F,M,3.57,0.672,11
Iraq,irq,Western Asia,0-8,7-2016,F,F,3.57,0.672,12
Iraq,irq,Western Asia,0-8,7-2016,S,M,3.57,0.672,5
Iraq,irq,Western Asia,0-8,7-2016,S,F,3.57,0.672,3
Iraq,irq,Western Asia,0-8,4-2017,F,M,3.556,0.685,15
Iraq,irq,Western Asia,0-8,4-2017,F,F,3.556,0.685,10
Iraq,irq,Western Asia,0-8,4-2017,S,M,3.556,0.685,2
Iraq,irq,Western Asia,0-8,4-2017,S,F,3.556,0.685,1
